ID,1-738,1-739,1-740,1-721,1-736,1-737,1-741,1-750,2-738,2-740,2-739,2-741,3-749,3-740,3-750,3-741,5-736,5-738,5-721,5-737,5-739,5-720,5-740,5-752,6-750,6-738,6-739,6-740,6-752,6-749,6-741,6-737,6-736,7-750,8-680,8-684,8-719,9-719,9-752,9-738,9-736,9-750,9-739,9-737,10-752,10-749,10-748,10-750,12-680,12-719,12-718,12-756,13-756,13-752,13-719,13-718,13-753,13-755,13-747,13-736,13-748,15-768,16-716,16-756,16-757,16-666,16-718,16-758,16-680,16-768,16-759,16-669,17-756,17-757,17-712,17-747,17-755,17-718,17-753,19-768,19-666,19-716,19-756,20-712,20-759,20-758,20-761,20-757,20-756,20-709,20-760,20-710,20-711,20-764,21-712,23-763,23-761,23-764,23-709,23-708,24-712,24-761,24-709,24-710,27-761,27-763,27-709,27-708,50-712,57-749,57-747,57-746,58-749,58-748,60-749,61-749,61-752,61-748,61-747,61-750,62-749,64-749,64-750,64-741,64-752,64-744,64-740,65-750,65-749,65-752,65-748,65-738,306-766,306-765,306-769,306-764,307-766,307-769,307-764,307-765,307-702,307-762,307-763,307-636,307-635,307-700,307-703,307-771,307-638,308-766,308-763,308-702,308-764,308-765,311-763,311-762,311-702,311-703,312-763,312-702,312-764,334-764,335-765,335-759,335-764,335-768,335-761,335-758,335-760,335-712,335-709,335-763,335-666,335-756,335-757,335-766,336-765,336-768,336-764,336-763,336-766,337-763,337-765,337-764,337-761,338-766,339-763,339-761,365-766,368-768,368-666,368-668,368-766,369-768,369-668,369-671,369-666,369-767,369-766,370-768,375-768,541-668,deltaE
590,12.4015,12.0278,12.4192,18.0295,17.5019,15.9318,15.6188,13.5136,8.7453,9.0799,8.2853,12.3721,10.9493,9.5338,9.6235,12.0926,12.9112,8.7019,14.0843,13.0314,10.1727,15.9185,12.5113,13.0612,5.7934,5.6804,6.061,8.1809,9.7704,8.2972,10.193,9.7956,11.0476,8.6339,13.7241,14.8585,11.0664,7.0157,7.177,6.7912,9.5807,7.4802,9.588,11.1769,7.8133,7.9862,9.1115,7.9578,10.0874,8.1594,7.9997,11.2988,7.5112,6.6044,7.8213,7.9628,10.3359,11.3844,11.0201,11.7409,9.3954,12.6553,7.6839,6.3469,7.8768,11.2113,8.2914,9.0483,11.6699,11.332,9.2305,12.7025,7.1374,9.9729,13.8592,13.0921,12.0496,10.3712,11.7434,9.3906,11.8524,12.2876,12.0199,9.5351,6.5361,10.2878,9.224,8.4351,9.7618,12.2865,10.9369,10.9434,12.2356,10.0342,12.882,8.4449,6.5771,7.5024,10.0125,10.5394,10.7047,9.1526,9.9727,10.5295,8.9958,10.2351,9.5446,9.9908,15.8762,11.2714,12.1129,15.4257,10.8432,10.6605,10.62,6.5163,11.013,8.5656,11.9139,9.5067,9.1523,5.9967,8.8747,11.7053,13.0084,17.3832,12.2446,8.1015,7.3622,11.9285,11.8803,11.1101,9.3609,8.5496,11.6726,11.8796,10.5863,12.2324,13.8141,10.7331,11.8565,12.3905,11.1699,14.3332,12.7899,14.0956,16.499,16.256,17.0667,10.0034,7.1302,10.8621,10.3283,8.5224,8.4275,9.645,12.1918,15.2358,5.8016,13.1661,10.3682,6.5801,6.8383,7.8051,4.8858,4.5734,8.4178,9.9683,9.1233,13.0018,13.9478,8.891,8.6872,14.4981,12.2243,10.3349,4.9502,6.742,6.4924,7.6656,8.2743,5.2509,7.5839,6.2213,8.8353,11.9559,7.6502,11.6582,13.7359,10.8774,14.6372,13.1781,13.928,11.8021,11.9719,14.2895,14.4382,12.4234,14.7969,15.0323,12.9543,17.4721,-43.3078999999998
591,12.3056,12.1194,12.3221,18.8469,16.8517,15.8143,15.3098,13.4079,8.582,8.7268,8.239,11.8161,10.4423,9.778,9.2514,11.7783,11.7545,8.4398,14.6743,12.7336,10.1884,15.3455,12.4619,12.8273,5.4073,5.2944,6.0212,8.4645,9.5162,8.0719,9.7123,9.5403,9.9692,8.551,13.5542,14.5094,10.9155,6.6853,6.8539,6.9359,8.2635,7.6,9.9191,11.2243,8.5272,8.6203,10.0464,8.1055,10.0093,8.2274,7.8836,10.7513,8.1378,6.7019,9.0771,8.7728,11.0373,11.8765,11.5176,11.4595,9.769,12.4746,8.4325,6.4465,7.8133,11.807,8.7398,9.2405,11.8297,11.6137,9.4084,13.1576,7.5605,10.2659,11.9515,13.6845,12.4211,10.7467,12.0537,9.6423,12.6292,13.0344,12.2302,8.11,7.5863,11.159,10.6424,9.247,10.2163,12.6136,12.0563,10.5185,12.7853,10.8295,12.0666,8.7356,7.0281,7.6482,10.5101,11.6405,10.4542,9.233,10.0883,10.0462,8.7453,10.0714,10.0653,10.6449,16.5226,11.9959,13.6962,16.808,11.2477,11.3063,11.318,6.808,11.076,8.7799,12.3304,9.3314,9.4693,5.6471,8.7766,12.0082,13.0232,18.335,13.4127,7.9937,7.152,12.1225,11.6169,11.2496,9.2699,8.3661,11.7609,12.2145,8.6854,10.6288,12.7915,8.752,11.2149,11.8149,10.5725,14.5504,13.8901,13.4685,15.9221,14.6571,15.6926,10.6529,6.8217,10.6961,10.3842,8.4878,8.4381,9.1669,10.7791,14.7742,6.2168,12.1823,10.9103,6.7822,7.2368,7.2273,4.7323,4.7066,8.4745,9.9511,9.0651,11.2653,13.6189,8.7223,9.2713,14.4693,12.0436,10.7181,4.7359,6.4152,6.2454,7.1718,8.2539,4.873,7.5799,6.1896,8.187,11.3994,7.4724,11.1334,11.8979,9.7307,13.6659,11.2349,11.8492,11.2602,10.4724,12.9896,13.7698,11.3489,13.4781,14.1447,12.3051,16.1347,-40.6028999999908
592,12.1425,11.3857,11.4274,16.7353,16.5456,15.4964,14.1407,13.135,9.0193,7.424,7.6011,10.1987,10.6564,9.9652,9.2223,11.174,11.8044,8.2791,12.5723,12.3801,9.152,15.6918,11.1464,12.9313,5.2354,5.7153,6.0319,8.4326,9.6194,7.9404,9.0024,9.9084,10.4224,8.3667,14.0145,14.9887,11.8077,7.4869,7.5445,6.8541,8.5647,7.9323,9.7727,11.4661,7.9636,7.938,10.0865,7.7258,9.4595,8.1024,6.5451,10.3887,7.7426,6.8753,8.4065,8.1694,10.8044,11.6275,12.7148,10.8157,10.7265,11.9519,7.634,6.3557,7.325,10.2454,7.9722,8.2296,11.2579,11.0578,9.1226,12.1655,6.8062,9.0979,11.8631,14.979,11.6835,10.0791,11.6372,8.5263,10.9846,12.5481,11.8838,7.5677,5.9025,10.6007,8.3026,8.8428,11.0939,10.9055,10.3763,9.2644,11.4017,9.457,10.7652,7.4383,6.0396,6.3155,10.4884,10.2289,9.7723,8.2531,8.9624,9.316,8.0402,8.5806,9.9104,9.1607,14.4175,10.8565,13.4036,16.7503,9.7401,10.7504,10.6014,6.244,11.342,9.0625,12.7014,9.3718,8.9816,6.6819,9.693,13.393,13.965,20.1139,15.4321,8.2074,7.5121,12.5565,12.4084,11.4596,7.1912,7.296,10.9349,12.0452,7.3289,10.1823,12.9695,8.4412,10.1305,12.0274,11.3507,13.3148,12.9966,11.8365,14.9222,13.4815,13.3865,9.3308,7.3282,10.0394,10.2953,7.6792,7.9506,9.3075,10.329,14.6001,5.6657,11.7481,10.0338,6.8864,6.9867,7.2778,4.6485,4.5035,8.2227,9.8563,8.7639,11.7682,14.0089,8.7999,8.9283,14.7078,11.962,10.4962,4.3494,5.8432,6.5391,7.9106,7.6426,5.7959,7.0647,6.7105,9.7835,11.1286,7.7937,12.4233,11.7223,9.6598,13.6905,11.679,12.3589,10.9941,10.4567,12.7926,13.5346,11.3819,13.5871,13.5113,11.5997,16.4586,-48.7042000000056
593,12.3024,11.6998,12.5936,16.0582,15.8842,15.3034,16.1904,13.8162,8.8616,8.686,7.7593,12.2835,11.7264,9.9937,10.1658,12.9175,11.6994,9.2164,12.6649,13.0544,10.4256,15.3449,12.9838,12.8524,6.1699,5.7948,6.2729,8.5528,9.6524,8.7436,10.3994,9.952,10.1268,9.303,13.2195,14.2034,11.4915,7.0096,7.0464,6.9536,8.2353,7.8411,9.9769,11.4082,8.5696,7.5242,10.2899,7.7645,9.5305,8.1925,7.1017,10.7708,7.7204,6.511,7.9726,8.0741,10.2794,11.7635,11.1568,11.0581,9.0198,11.9717,7.8138,6.1991,7.3727,11.1344,7.6509,8.8328,11.65,11.3875,9.6066,13.0822,7.1382,9.5509,12.8075,12.7172,12.0286,9.9086,11.059,9.368,11.7893,12.3513,11.7226,8.3938,6.7264,10.0994,9.1887,8.4415,10.0975,11.4968,11.0696,9.9581,12.0527,9.8063,11.6838,8.1644,6.3208,7.086,9.6194,9.6287,9.4881,8.9244,8.9594,9.4668,8.8006,9.5079,9.1869,8.7154,14.8005,8.7491,11.9155,15.0605,8.6854,10.3077,10.0399,5.6209,11.9639,9.6792,13.2032,9.1278,9.2624,7.4306,9.7252,12.1002,14.3723,20.5781,12.0855,8.9707,8.4335,13.0095,13.4846,11.3264,8.783,7.3497,10.8888,10.6404,6.9245,8.2293,10.7142,6.7185,9.1574,9.4979,9.0641,11.4281,11.5813,10.7969,14.2842,12.353,13.693,10.8262,6.8073,10.4012,10.3122,8.6328,8.2471,9.3196,11.2519,15.511,6.1264,12.4302,10.5279,7.1002,7.4731,7.4845,4.6371,5.2886,7.47,9.8468,9.282,11.8737,13.0597,8.7122,9.3128,14.2321,11.7251,10.854,4.5033,6.3045,5.9469,7.2183,7.8145,5.2497,7.4995,6.2707,8.3999,11.6952,7.996,11.6925,12.5377,10.0948,13.6717,11.334,11.8443,12.0456,10.9637,12.9543,14.4269,11.8887,13.466,13.9558,11.9257,16.7074,-47.4822999999851
594,10.963,11.3898,12.6805,16.6999,15.2612,14.8297,15.7094,12.5917,6.9908,9.3779,7.5274,12.2929,10.5975,11.2848,8.7614,13.315,9.7854,7.475,12.1968,11.8141,10.129,14.7271,13.245,10.9456,5.2259,4.9884,6.824,9.9172,8.3379,8.1161,11.1807,9.8874,9.1307,9.3842,12.9679,12.9612,9.7366,6.2892,5.6337,7.4519,7.2682,8.6325,10.8827,11.3573,7.5476,9.5642,9.9458,9.069,10.2772,7.8334,7.0642,10.2701,7.2455,6.8235,8.3133,8.2385,9.3021,11.1856,10.8031,11.3556,10.3516,12.8245,7.7399,6.1238,7.8267,11.2355,7.8048,8.9282,11.6464,11.3066,9.6298,12.5978,6.8031,9.3335,11.8863,13.2117,11.6756,10.1903,10.6791,9.1223,12.2555,13.4057,12.7713,7.8156,6.4166,10.6142,8.7493,8.9221,10.8046,11.1048,10.848,9.3972,11.5073,9.8067,11.1304,7.6133,6.4104,6.7564,10.5116,10.6691,11.3141,8.3281,8.838,9.8118,8.3016,8.4351,10.1697,9.7537,13.522,12.7465,13.4682,16.4952,11.8447,11.3657,12.0878,8.2965,11.68,9.6708,12.4875,10.8785,10.489,5.7228,8.3268,13.3697,12.0565,18.8053,14.1221,8.4304,8.1025,11.6193,12.0536,10.89,7.4572,7.006,10.2653,11.3662,9.2251,11.6987,14.1087,10.0903,12.0903,12.9843,12.1551,12.5112,11.7944,13.1638,16.6883,15.3359,15.1471,9.2878,7.5022,10.4741,10.4881,8.0276,9.6493,10.6915,12.1571,16.1938,5.9115,12.463,10.1772,7.5105,7.0716,7.7646,4.8024,5.1987,8.1973,10.666,9.3103,12.2215,13.7306,8.5656,9.5686,14.7153,12.5398,10.6928,4.5727,6.5551,6.7355,8.1517,8.1624,5.6324,6.6577,6.5334,9.464,11.0732,8.0146,12.4551,12.5907,10.5032,13.9861,11.7452,13.7754,11.6055,10.6731,12.7234,13.7541,11.9133,14.9891,14.8176,12.9327,15.9299,-49.3559000000059
595,11.3729,10.6858,10.4128,16.4876,15.9335,14.3489,14.3998,12.802,8.3646,6.3816,6.9351,10.4131,10.8912,8.8583,9.2451,11.6694,11.5045,7.9035,12.6583,11.6917,8.9874,15.6419,10.6749,12.5601,5.354,5.4044,5.6834,7.9036,9.1616,8.3353,10.4025,9.3596,10.3295,9.1053,14.1736,14.9405,11.854,7.1974,7.0495,6.4246,8.2412,8.0337,9.2858,10.6986,8.3352,9.0666,10.6274,8.2878,9.3615,7.7434,6.8618,11.0017,7.7447,6.1168,7.9499,7.5312,9.8625,11.6138,11.9485,10.7563,9.5531,13.1633,7.35,6.4549,7.2774,10.2845,7.7628,8.3297,11.3638,10.2305,9.2934,11.8212,7.0856,9.4997,11.682,13.847,11.9578,9.923,10.7969,8.3652,11.0737,11.7005,11.2798,7.5633,6.6244,10.3421,9.5641,8.7104,10.4798,10.768,11.1273,9.5711,11.6317,9.9955,10.9282,7.4961,6.3792,6.4207,9.4527,10.1789,10.8152,8.9857,8.2448,9.7854,8.6729,8.7935,9.5123,9.6674,15.7131,11.6414,13.8259,17.2578,10.5902,10.7083,10.633,6.6526,10.8533,8.9099,12.6019,9.3848,9.5156,6.939,9.8413,14.1217,13.8275,19.5429,14.7213,7.849,7.3371,11.8974,11.9608,11.1178,9.0623,8.0468,11.7444,12.2869,8.8888,11.4142,13.5352,9.2255,11.8558,13.294,12.4642,13.7492,13.525,13.4926,17.1885,15.2582,14.6584,9.858,8.242,11.2535,10.4851,7.9595,8.8764,10.0523,12.4552,15.76,6.5617,13.3816,10.2539,7.2331,6.8559,7.232,4.7886,4.5137,8.0045,10.0703,9.2554,11.5233,12.5894,8.8115,9.2104,14.5972,11.9338,10.2752,4.2275,6.5242,6.7966,8.6709,7.7138,6.5657,6.8546,6.7547,9.3624,11.6761,9.0505,12.5193,13.4249,11.5388,14.5473,11.87,13.7174,13.5238,11.9658,13.0637,15.3201,13.3955,15.6326,15.4038,12.9473,17.4834,-46.2969999999968
596,11.7026,12.4302,13.1197,19.1706,16.0389,15.7377,16.3446,13.6325,8.2957,9.1086,8.4606,12.2769,10.8654,11.0582,9.458,13.1169,11.3431,8.4701,15.0457,12.79,10.792,16.3256,13.1222,12.0869,5.7396,5.4167,6.9066,9.4805,9.2245,8.1707,11.1251,9.996,10.2561,8.8969,13.2386,14.5032,11.4269,7.1095,6.0198,7.1933,7.9051,7.5472,10.4829,10.973,8.318,7.8644,10.2265,8.2062,9.651,7.5555,6.8068,10.2061,8.5826,6.5634,8.6651,8.8185,9.8673,12.2669,10.8903,11.5187,8.7966,13.125,7.8238,5.9873,7.5337,11.2307,7.974,8.9893,12.0247,10.4779,9.2114,12.6198,7.6246,9.3154,10.8409,14.6806,12.1528,10.7289,11.8176,8.3454,11.8409,12.837,12.4919,8.133,6.2653,10.61,8.2466,9.3678,11.1352,11.1608,10.7287,9.3904,11.6059,9.1249,11.5035,7.7127,6.646,6.6968,11.3059,10.5281,11.5938,8.3595,9.579,10.2622,8.7692,8.8971,11.3506,10.0469,13.3908,10.5161,12.7563,16.0811,9.8462,10.8284,10.3106,6.0205,11.5059,9.1549,12.7009,9.3112,9.3648,6.0638,9.0046,12.3303,13.4375,17.5546,13.6601,7.9103,7.0839,12.0565,12.2371,10.5634,8.8723,8.2564,12.7289,12.1929,9.2638,12.6576,13.6741,9.7909,11.7634,13.2406,11.9993,15.7098,12.9636,13.9579,16.8463,15.4691,15.6003,9.3944,7.6392,10.5395,10.0392,7.6655,7.5575,8.8063,9.5066,14.4409,5.9438,11.7641,9.841,7.4103,6.6715,7.7848,4.8455,4.6004,8.292,10.7188,9.5461,12.3193,14.0819,8.5917,9.4561,14.7973,12.7341,10.1558,4.893,7.7319,7.0711,8.4095,8.0248,6.1071,7.181,6.8617,9.8334,11.6357,8.5335,12.7177,12.8919,11.9652,14.7663,11.7335,13.3922,13.9081,11.9697,14.6275,15.5806,13.1721,15.237,15.983,13.0856,16.5915,-51.3084000000035
597,11.9504,11.9566,12.7466,18.2188,16.0215,15.962,14.6133,12.9949,8.6527,8.7826,8.0817,10.7638,10.2675,10.1523,8.8354,10.8861,11.8582,9.0037,14.6977,13.6924,10.7303,16.725,13.1465,12.5298,5.354,5.9168,6.818,8.6364,9.2688,8.1305,8.529,10.0954,10.0032,8.4692,14.5807,15.321,12.0639,7.3383,6.2016,6.9825,7.7332,7.6203,10.1021,11.1798,8.138,9.2173,9.3406,8.4272,10.1169,7.1733,7.0625,10.8008,8.3947,6.4895,7.894,8.2202,9.9914,12.3868,9.6487,11.1071,8.7974,13.5879,8.2548,6.1418,7.5028,11.2846,7.0992,9.5614,11.5103,11.47,9.8297,12.8788,7.4624,9.7279,11.9378,11.9277,12.3094,9.7309,10.9621,9.0438,11.9267,12.7732,11.9725,7.5233,6.2478,10.3818,9.3528,8.4387,10.6068,11.6166,10.8152,9.7663,11.0747,9.1576,10.8827,7.7472,6.7034,7.0249,10.4357,10.8787,10.8345,9.969,10.2087,10.6493,8.9749,10.0517,10.5569,10.7217,15.709,13.0549,12.1937,14.9861,11.4369,10.0263,10.2828,6.7758,10.5216,7.6141,10.7967,8.8625,9.4397,5.6654,8.4934,10.7082,13.0767,16.4332,12.9961,7.7867,7.1959,12.2017,11.3708,11.8341,9.3356,8.7136,12.495,12.2355,10.3734,12.5706,13.5368,10.2613,11.0189,12.4392,11.3995,12.0247,11.7507,13.5403,13.7468,15.7096,16.2708,10.9017,7.1266,10.2547,10.1642,8.7965,9.1625,9.926,11.2393,13.455,5.7543,11.8368,9.8529,6.6953,7.1128,7.1551,4.9559,4.4103,8.9625,9.9903,9.2485,11.424,13.839,8.6843,8.9337,14.0391,11.3078,10.3318,4.8277,6.3003,6.0931,7.102,8.0737,5.2459,8.007,6.5223,9.0479,11.734,7.8378,11.6017,12.3982,10.2449,14.1955,11.4731,12.4847,11.4507,10.3814,13.76,13.9396,11.5091,13.6635,14.4547,12.5368,18.253,-42.947299999998
598,11.9342,12.7527,13.4674,18.1586,15.5964,15.8243,16.9041,13.4492,8.6319,9.487,8.9125,12.9438,13.2244,11.2848,9.5535,13.9269,10.5814,8.7021,13.6386,12.5408,11.0128,14.7577,13.3338,12.3009,5.5591,5.3495,7.0308,9.7365,9.1484,10.5611,11.5241,9.9111,9.5908,9.0986,12.5298,13.6631,11.2437,6.8056,6.5794,7.4878,7.4754,7.9703,10.7127,11.0142,8.1702,10.7447,10.5056,8.2584,8.5139,7.0845,6.0017,9.6271,7.1804,6.551,8.2162,8.0317,9.7247,11.2416,10.8622,11.3084,9.977,12.9088,7.7111,6.3351,7.4385,10.3248,8.2016,8.7564,11.5808,10.3765,8.7693,12.5945,6.9506,9.3089,11.8803,13.7057,12.0247,10.5224,11.4022,7.9619,11.07,12.3106,11.8264,9.1294,6.1656,10.4608,8.6352,8.3977,10.0178,11.1843,10.6108,9.474,11.0076,9.7059,11.794,8.3749,6.3575,7.2057,10.5101,9.6086,10.5614,8.6049,9.2538,9.5985,8.8452,9.8504,10.7058,9.53,14.7621,9.8284,12.1052,15.7655,11.3305,11.3494,10.6233,7.5289,11.5212,9.4117,12.8431,9.2829,11.8247,8.1791,10.3324,14.8155,14.6602,19.7421,15.0121,8.3107,9.7293,12.1371,12.0041,11.0284,8.9084,7.6841,11.1657,10.6963,8.5886,10.5626,12.3595,8.8139,10.0219,12.3185,10.6855,14.6147,12.4278,12.3491,14.8409,14.5264,14.6751,10.999,6.9064,10.4849,10.2587,9.0345,9.5649,11.3121,13.5032,15.1805,5.7687,12.6952,10.1829,7.2311,6.9538,7.0298,4.6418,4.5616,7.4783,10.681,9.0397,13.261,13.1959,8.6734,9.596,14.7535,12.0615,10.3256,4.7336,6.5511,6.2267,7.7465,7.8253,5.4558,7.5053,6.3169,8.8699,11.676,7.8328,11.8166,12.7724,9.9416,13.9135,11.8592,12.3736,10.276,9.8938,12.6642,12.707,10.8384,12.9822,13.6564,11.8441,17.2435,-34.3444000000163
599,12.0717,12.3997,13.3187,14.7664,16.5964,15.5372,16.79,14.5771,8.8946,9.3684,8.6231,12.9617,14.6116,10.3246,10.7303,13.1487,11.2001,7.8974,9.7883,11.6297,9.8272,14.0939,12.403,12.9261,5.9237,5.3387,6.2244,8.9271,9.6192,10.4046,10.485,9.699,10.7432,9.3185,12.8394,13.2376,10.6035,6.7102,7.2786,6.1923,7.9178,7.8074,9.4857,10.2646,8.9125,10.2085,11.6977,8.2239,9.3208,7.5241,6.6606,10.6011,7.5753,6.4346,7.7102,7.584,10.5939,11.6244,12.1961,10.5733,10.3792,14.0693,7.5634,6.3246,7.6803,10.9796,7.4508,8.5299,11.2375,12.0613,9.6392,12.6298,7.001,9.6276,12.3577,13.9959,11.9578,9.4896,11.5925,9.2119,11.2177,12.4575,12.0597,8.4367,6.0832,9.9215,8.9353,8.9679,11.0918,11.3713,10.3456,9.5236,11.3508,9.4541,11.4476,8.5134,6.6496,7.0648,10.8025,11.2326,10.0783,8.2476,9.2848,9.3894,8.6731,9.9908,11.045,10.7634,13.6105,8.5863,13.1664,16.5265,10.3938,12.4085,10.4453,7.6197,11.8442,11.2138,14.7835,9.1404,12.2984,9.6402,10.3987,12.6706,14.9183,19.4928,12.8301,10.1081,11.8251,13.9805,15.0566,11.5523,8.3132,7.2779,11.5972,10.928,8.3459,11.3975,12.765,9.0588,9.743,12.3817,10.7391,12.1836,13.0395,12.2184,13.9182,14.3357,14.7604,9.8569,7.0426,9.5178,10.1205,8.1442,8.4353,10.3796,10.8121,13.8688,5.5956,11.0003,9.7701,7.3151,6.8433,7.1783,4.901,4.6232,8.5899,9.9462,8.883,12.299,13.7177,8.999,8.7399,15.1027,12.3159,10.4234,4.9846,6.1483,6.7444,8.2677,8.3806,5.9891,7.2387,6.4052,9.4457,11.6393,7.9956,12.0607,13.3152,10.1506,13.74,11.8568,13.1342,11.3207,10.5762,12.3005,13.3916,11.7939,14.3095,14.5244,12.7509,17.3886,-40.5268999999935
600,12.7918,11.7697,12.3902,16.801,16.3618,16.2391,15.9724,14.4077,9.6825,8.2052,7.9758,11.7735,14.6904,10.931,11.0261,13.5669,11.3169,8.3556,12.5302,12.5478,8.7477,15.3166,11.1416,12.4636,6.1151,6.4671,7.0398,8.8842,9.8077,10.3294,10.3246,11.2103,11.1285,9.5101,13.171,13.7959,10.7063,6.9062,6.8562,5.6831,8.1803,7.8803,8.7498,11.0654,8.3746,8.9702,10.3496,7.9254,9.3676,7.4112,6.8286,10.2166,7.2364,5.6801,7.7589,7.7813,9.8244,11.3267,11.0578,10.5666,8.8934,13.954,7.9678,6.1182,7.1286,11.2199,7.4755,8.7786,11.3102,11.635,9.2103,13.0002,6.9677,9.2697,11.6892,12.9865,11.9398,10.0167,10.9748,9.3112,11.91,12.847,12.1209,7.8913,5.8951,9.9094,8.8774,8.6523,10.7024,11.4999,10.26,9.2031,11.2086,9.8237,11.1186,8.5757,6.36,7.8128,10.0911,10.5618,9.921,9.2922,9.6003,9.5171,8.6939,10.1407,10.2498,10.063,14.0571,7.7261,12.8684,16.0572,8.4371,10.6172,10.4768,7.0322,12.4834,10.7616,14.4766,9.6749,11.6839,9.7076,10.0855,14.4123,14.641,21.5076,14.35,10.4587,11.6026,14.2595,14.7775,12.6075,9.2328,8.3167,12.0643,11.6286,11.3237,13.0553,13.915,11.404,11.0566,12.1244,11.3252,13.7203,13.7949,13.6451,13.2232,16.501,17.2654,10.8912,6.9329,9.69,10.2697,9.2216,8.1043,8.7614,10.7346,12.8995,5.5007,11.4171,9.7613,6.5204,6.7883,6.8723,4.6451,4.3822,8.011,9.8676,8.3803,11.7939,13.6749,8.5341,8.9007,14.9947,12.0967,10.1606,4.5766,6.6737,5.7773,6.9882,8.3629,4.9854,7.7715,6.0982,8.4155,11.1121,7.6572,11.3593,12.1963,9.5222,13.4586,11.2121,11.9892,10.0204,9.2832,11.659,12.3773,10.2336,12.7717,13.8018,12.1379,16.3069,-39.8987999999936
601,5.0692,5.4635,6.9726,10.6099,10.1734,8.0052,9.9426,8.4549,7.5042,9.8386,8.274,12.3932,10.5116,11.0448,8.9793,12.1543,10.4078,6.7134,10.6685,10.9981,9.2101,15.2962,11.7895,12.1991,5.2096,4.7123,6.417,9.6862,8.8215,7.9399,10.1562,9.238,10.0906,8.7108,12.5718,14.4972,11.0496,6.5812,6.5138,6.6248,7.0923,8.0762,10.2037,10.2581,6.6502,9.3619,9.2284,8.1254,8.1183,7.0456,6.2631,9.5412,6.9114,6.2264,7.8056,6.8464,8.6445,9.9387,9.7112,10.5227,9.6989,12.8532,8.0548,6.9676,9.8865,9.6214,7.8109,9.1855,9.6688,10.136,10.1692,11.094,6.0787,7.5218,10.5821,12.2671,11.0865,9.5238,10.9542,7.615,10.1603,12.7973,11.4515,8.0499,5.5954,9.6829,7.5093,8.9887,10.04,9.3857,9.1843,9.1808,10.905,10.063,10.8345,7.3717,5.8725,6.7017,9.124,11.1698,9.8632,7.7163,7.1497,8.8208,8.7391,8.237,9.428,10.2707,13.2794,11.5026,10.931,14.012,11.1149,9.4038,10.1382,6.8372,8.8917,7.215,11.2623,8.6847,9.7416,5.7638,8.1077,11.3849,11.4413,16.4948,13.7191,7.833,7.8951,10.8493,11.3738,10.0766,8.7762,8.9281,12.3671,12.2418,9.442,12.0777,12.5167,10.0222,13.1246,13.2394,11.4678,17.8875,20.1811,14.0531,16.0036,16.4401,16.7511,9.2486,8.1637,12.8116,9.4815,7.795,8.8978,10.998,12.8633,15.7293,6.5104,13.9076,9.5334,7.8523,6.7553,7.3317,4.8728,4.7293,6.457,10.8622,8.4269,12.1328,11.5411,8.1267,8.8113,13.8727,13.2932,10.4858,4.7896,5.8449,6.5463,8.713,7.9791,6.8227,7.0765,6.6924,9.7441,12.05,8.8669,12.9462,13.354,9.3787,12.1861,10.5276,13.34,10.4715,9.6797,12.0712,11.6977,11.3429,14.7239,13.5197,11.4056,16.4523,-27.3769999999977
602,8.4534,7.5105,8.7884,10.8835,12.8412,11.1066,12.3962,11.4327,9.6842,11.1594,9.703,14.2558,10.9918,10.4505,9.5293,12.5721,10.9315,7.5013,10.3654,11.7831,9.026,14.1621,11.7394,11.9873,5.7253,5.1913,6.6998,9.1077,8.8748,8.0979,10.3392,9.7636,10.0748,8.9142,11.4614,13.5441,9.9849,6.0231,6.1404,6.6851,7.3397,7.7721,10.2621,10.897,7.3831,7.8079,10.0123,8.6747,8.1035,7.0465,5.8503,9.0052,6.5784,6.7717,8.142,7.3231,8.2456,10.1895,10.1422,10.6378,9.9058,12.2387,8.2455,6.7573,9.3027,9.1891,7.4612,9.0912,9.611,9.63,10.7102,10.5644,6.6322,7.5104,9.6683,13.3273,11.7639,10.4913,10.8659,7.7251,10.9538,14.0632,11.8771,8.0358,6.2149,10.6708,7.2779,9.8232,11.0241,7.8279,9.7215,8.6325,11.0499,9.604,11.2072,7.4176,6.3476,6.892,8.295,10.3378,11.469,7.7048,6.3718,9.4197,9.1705,7.8599,9.1724,9.6713,13.6119,10.3297,12.1042,15.9337,10.0191,11.1064,10.0358,6.1539,9.9645,9.2716,12.1161,9.6805,9.4187,5.645,8.8721,12.5472,11.7036,19.2211,13.9087,7.5966,6.6147,10.3466,11.5618,9.9252,7.2647,7.7149,10.6751,10.9943,8.142,9.8511,11.053,8.7362,10.786,11.4085,10.2237,16.4605,18.1311,11.3606,13.506,13.6699,13.4982,9.4411,7.6043,12.035,9.3489,7.908,9.3043,10.9545,12.2176,14.4032,7.0664,13.3665,10.6948,7.6566,6.6044,7.2706,4.9511,4.1401,6.5921,10.5941,8.6315,11.7806,10.7048,8.2846,8.6808,13.394,12.6811,10.2321,4.2885,6.017,6.2425,8.3784,7.2181,5.6639,6.4138,6.0571,9.223,10.144,8.0059,12.8133,11.0763,9.3303,11.7483,9.7244,12.4007,10.5702,8.881,11.1981,11.3403,11.0201,13.6521,13.2571,10.4877,14.8263,-25.9927999999995
